Sequence1,Sequence2,Time_Seconds
104,127,0.017701
104,128,0.006005
104,129,0.093944
104,130,0.06662
104,131,0.049974
104,132,0.050943
104,133,0.084289
104,134,0.047799
104,135,0.062377
104,136,0.046865
104,137,0.046864
104,138,0.046863
104,139,0.046864
104,140,0.046864
104,141,0.046864
104,142,0.046865
104,143,0.061973
104,144,0.031545
104,145,0.033317
104,146,0.049154
104,147,0.034207
104,148,0.033427
104,149,0.049885
104,150,0.0332
104,151,0.035211
104,152,0.031509
104,153,0.033319
104,154,0.05511
104,155,0.011478
104,156,0.051495
104,157,0.066559
104,158,0.033557
104,159,0.035819
104,160,0.028309
104,161,0.036457
104,162,0.013523
104,163,0.015509
104,164,0.015627
104,165,0.031242
104,166,0.015621
104,167,0.015622
104,168,0.031242
104,169,0.046864
104,170,0.031242
104,171,0.015624
104,172,0.015619
104,173,0.031242
104,174,0.01563
104,175,0.015614
104,176,0.046863
104,177,0.031243
104,178,0.015623
104,179,0.01562
104,180,0.031242
104,181,0.015622
105,106,0.031243
105,107,0.033678
105,108,0.016077
105,109,0.033245
105,110,0.033394
105,111,0.017435
105,112,0.032718
105,113,0.03326
105,114,0.016517
105,115,0.033407
105,116,0.016643
105,117,0.033205
105,118,0.033374
105,119,0.016659
105,120,0.03337
105,121,0.034489
105,122,0.016255
105,123,0.032667
105,124,0
105,125,0.015691
105,126,0
105,127,0
105,128,0.016649
105,129,0.032611
105,130,0.016659
105,131,0.016557
105,132,0.03408
105,133,0.016795
105,134,0.020357
105,135,0.033277
105,136,0.011362
105,137,0.037348
105,138,0.012616
105,139,0.030638
105,140,0.031244
105,141,0.015623
105,142,0.03124
105,143,0.031245
105,144,0.01562
105,145,0.031242
105,146,0.022755
105,147,0.029638
105,148,0.014436
105,149,0.080527
105,150,0.033379
105,151,0.032317
105,152,0.017483
105,153,0.032421
105,154,0.025768
105,155,0.006417
105,156,0.076455
105,157,0.06822
105,158,0.033985
105,159,0.028924
105,160,0.044956
105,161,0.065989
105,162,0.017285
105,163,0.01693
105,164,0.03556
105,165,0.025931
105,166,0.003377
105,167,0.033449
105,168,0.031622
105,169,0.085979
105,170,0.015606
105,171,0.036423
105,172,0.023178
105,173,0.028287
105,174,0.037142
105,175,0.041505
105,176,0.021057
105,177,0.016109
105,178,0.031426
105,179,0.033151
105,180,0.018958
105,181,0.015777
106,107,0.048907
106,108,0.033228
106,109,0.04454
106,110,0.056248
106,111,0.054108
106,112,0.062696
106,113,0.064034
106,114,0.047565
106,115,0.025999
106,116,0.036023
106,117,0.028105
106,118,0.023968
106,119,0.024594
106,120,0.026252
106,121,0.031659
106,122,0.032354
106,123,0.025523
106,124,0.004986
106,125,0.005987
106,126,0.005982
106,127,0.00698
106,128,0.00378
106,129,0.032096
106,130,0.020779
106,131,0.027734
106,132,0.0422
106,133,0.010414
106,134,0.040148
106,135,0.0249
106,136,0.017107
106,137,0.031247
106,138,0.015622
106,139,0.031242
106,140,0.048633
106,141,0.025018
106,142,0.016653
106,143,0.031243
106,144,0.046791
106,145,0.038806
106,146,0.016554
106,147,0.033414
106,148,0.034469
106,149,0.016502
106,150,0.032397
106,151,0.033183
106,152,0.017265
106,153,0.033419
106,154,0.016703
106,155,0.016571
106,156,0.016962
106,157,0.049026
106,158,0.035819
106,159,0.030843
106,160,0.049908
106,161,0.033522
106,162,0.034402
106,163,0.040284
106,164,0.042978
106,165,0.058117
106,166,0.023466
106,167,0.06749
106,168,0.01602
106,169,0.069
106,170,0.016453
106,171,0.030272
106,172,0.018323
106,173,0.015602
106,174,0.032224
106,175,0.019852
106,176,0.064465
106,177,0.015623
106,178,0.015622
106,179,0.022024
106,180,0.034877
106,181,0.011857
107,108,0.031264
107,109,0.077237
107,110,0.043789
107,111,0.11466
107,112,0.032888
107,113,0.050027
107,114,0.033394
107,115,0.031242
107,116,0.035416
107,117,0.01691
107,118,0.048645
107,119,0.017609
107,120,0.033289
107,121,0.039471
107,122,0.026921
107,123,0.015619
107,124,0.015622
107,125,0
107,126,0.015621
107,127,0
107,128,0.015621
107,129,0.031246
107,130,0.015619
107,131,0.031244
107,132,0.01562
107,133,0.031243
107,134,0.029901
107,135,0.03605
107,136,0.030806
107,137,0.033008
107,138,0.017124
107,139,0.033321
107,140,0.016389
107,141,0.033481
107,142,0.032351
107,143,0.018184
107,144,0.033465
107,145,0.032517
107,146,0.033911
107,147,0.033311
107,148,0.017177
107,149,0.049122
107,150,0.083901
107,151,0.07252
107,152,0.026609
107,153,0.033255
107,154,0.018955
107,155,0.01433
107,156,0.03415
107,157,0.069811
107,158,0.031924
107,159,0.03191
107,160,0.037895
107,161,0.031915
107,162,0.020944
107,163,0.019946
107,164,0.016954
107,165,0.031914
107,166,0.016955
107,167,0.01895
107,168,0.021943
107,169,0.102724
107,170,0.056849
107,171,0.061835
107,172,0.041887
107,173,0.063829
107,174,0.021941
107,175,0.021941
107,176,0.038896
107,177,0.01895
107,178,0.022938
107,179,0.019948
107,180,0.024934
107,181,0.023934
108,109,0.034906
108,110,0.034912
108,111,0.033905
108,112,0.02593
108,113,0.029921
108,114,0.028922
108,115,0.038281
108,116,0.035171
108,117,0.031564
108,118,0.032518
108,119,0.016776
108,120,0.050325
108,121,0.072746
108,122,0.064826
108,123,0.065825
108,124,0.051861
108,125,0.049866
108,126,0.014968
108,127,0.018942
108,128,0.017959
108,129,0.104712
108,130,0.060839
108,131,0.103721
108,132,0.054854
108,133,0.067819
108,134,0.081781
108,135,0.07879
108,136,0.052858
108,137,0.082778
108,138,0.092753
108,139,0.069813
108,140,0.075797
108,141,0.136635
108,142,0.097739
108,143,0.076794
108,144,0.087768
108,145,0.08977
108,146,0.069801
108,147,0.051862
108,148,0.105716
108,149,0.04488
108,150,0.047873
108,151,0.047871
108,152,0.038896
108,153,0.035904
108,154,0.025931
108,155,0.00798
108,156,0.027923
108,157,0.098736
108,158,0.044882
108,159,0.145611
108,160,0.031912
108,161,0.208444
108,162,0.059842
108,163,0.054854
108,164,0.08876
108,165,0.10073
108,166,0.079787
108,167,0.071806
108,168,0.104721
108,169,0.051174
108,170,0.01562
108,171,0.01562
108,172,0.047833
108,173,0.018627
108,174,0.016664
108,175,0.017359
108,176,0.12238
108,177,0.147751
108,178,0.087364
108,179,0.082778
108,180,0.047595
108,181,0.062474
109,110,0.183714
109,111,0.035264
109,112,0.031617
109,113,0.049439
109,114,0.038895
109,115,0.043477
109,116,0.051083
109,117,0.062483
109,118,0.0687
109,119,0.204329
109,120,0.07052
109,121,0.033708
109,122,0.177439
109,123,0.103987
109,124,0.006937
109,125,0.042185
109,126,0.016761
109,127,0.036973
109,128,0.036463
109,129,0.151643
109,130,0.108739
109,131,0.091924
109,132,0.039658
109,133,0.021868
109,134,0.046871
109,135,0.044092
109,136,0.038899
109,137,0.033906
109,138,0.029921
109,139,0.026926
109,140,0.024934
109,141,0.030917
109,142,0.039894
109,143,0.040891
109,144,0.033909
109,145,0.027926
109,146,0.119684
109,147,0.04549
109,148,0.016797
109,149,0.033229
109,150,0.066041
109,151,0.092362
109,152,0.112727
109,153,0.107215
109,154,0.114224
109,155,0.015521
109,156,0.140229
109,157,0.298468
109,158,0.062487
109,159,0.076853
109,160,0.123008
109,161,0.097002
109,162,0.047247
109,163,0.032058
109,164,0.038149
109,165,0.059958
109,166,0.035411
109,167,0.024793
109,168,0.021886
109,169,0.065454
109,170,0.018652
109,171,0.022937
109,172,0.021943
109,173,0.018666
109,174,0.015621
109,175,0.031241
109,176,0.046865
109,177,0.031243
109,178,0.031242
109,179,0.046864
109,180,0.062486
109,181,0.031243
110,111,0.062485
110,112,0.090718
110,113,0.216389
110,114,0.052888
110,115,0.062486
110,116,0.062487
110,117,0.078105
110,118,0.097007
110,119,0.046862
110,120,0.062486
110,121,0.046864
110,122,0.031249
110,123,0.031237
110,124,0
110,125,0.015621
110,126,0
110,127,0.015621
110,128,0
110,129,0.062486
110,130,0.031243
110,131,0.031243
110,132,0.031242
110,133,0.031244
110,134,0.035588
110,135,0.02872
110,136,0.062517
110,137,0.088035
110,138,0.066316
110,139,0.070392
110,140,0.149262
110,141,0.080021
110,142,0.11714
110,143,0.049474
110,144,0.102757
110,145,0.060079
110,146,0.078107
110,147,0.062485
110,148,0.048008
110,149,0.031614
110,150,0.046864
110,151,0.031242
110,152,0.031243
110,153,0.031242
110,154,0.031243
110,155,0
110,156,0.031242
110,157,0.096984
110,158,0.066508
110,159,0.033289
110,160,0.049877
110,161,0.034451
110,162,0.032266
110,163,0.033333
110,164,0.083263
110,165,0.050046
110,166,0.043937
110,167,0.021447
110,168,0.016408
110,169,0.066939
110,170,0.017884
110,171,0.021151
110,172,0.028992
110,173,0.020997
110,174,0.011969
110,175,0.015649
110,176,0.031243
110,177,0.035121
110,178,0.017995
110,179,0.015664
110,180,0.015622
110,181,0.015622
111,112,0.044801
111,113,0.030918
111,114,0.022994
111,115,0.03162
111,116,0.017133
111,117,0.031245
111,118,0.031241
111,119,0.031242
111,120,0.031243
111,121,0.046864
111,122,0.071881
111,123,0.061848
111,124,0.015698
111,125,0
111,126,0.016768
111,127,0.018022
111,128,0.016674
111,129,0.049686
111,130,0.082327
111,131,0.051594
111,132,0.048316
111,133,0.049687
111,134,0.051531
111,135,0.082489
111,136,0.091486
111,137,0.055103
111,138,0.062485
111,139,0.046864
111,140,0.046864
111,141,0.062486
111,142,0.031242
111,143,0.031242
111,144,0.031243
111,145,0.031243
111,146,0.031242
111,147,0.044342
111,148,0.040796
111,149,0.061097
111,150,0.114686
111,151,0.083399
111,152,0.056118
111,153,0.07592
111,154,0.046862
111,155,0.01562
111,156,0.057574
111,157,0.118453
111,158,0.090559
111,159,0.068512
111,160,0.093727
111,161,0.062486
111,162,0.031242
111,163,0.031246
111,164,0.033313
111,165,0.034483
111,166,0.01562
111,167,0.031243
111,168,0.015621
111,169,0.124183
111,170,0.046199
111,171,0.048327
111,172,0.034946
111,173,0.065002
111,174,0.083925
111,175,0.067674
111,176,0.098428
111,177,0.050525
111,178,0.032647
111,179,0.052106
111,180,0.037912
111,181,0.025914
112,113,0.062381
112,114,0.031243
112,115,0.031243
112,116,0.031242
112,117,0.044079
112,118,0.064877
112,119,0.062487
112,120,0.093728
112,121,0.152062
112,122,0.094
112,123,0.052833
112,124,0.015439
112,125,0.014576
112,126,0
112,127,0.016625
112,128,0
112,129,0.085159
112,130,0.048308
112,131,0.049931
112,132,0.056341
112,133,0.025708
112,134,0.034625
112,135,0.033443
112,136,0.050701
112,137,0.041822
112,138,0.023237
112,139,0.060244
112,140,0.023632
112,141,0.046863
112,142,0.062486
112,143,0.031244
112,144,0.046866
112,145,0.046859
112,146,0.031243
112,147,0.046865
112,148,0.046864
112,149,0.031243
112,150,0.031243
112,151,0.077941
112,152,0.049973
112,153,0.033336
112,154,0.033299
112,155,0.016692
112,156,0.033309
112,157,0.066634
112,158,0.050119
112,159,0.049847
112,160,0.049968
112,161,0.049995
112,162,0.016659
112,163,0.051174
112,164,0.033225
112,165,0.058899
112,166,0.021781
112,167,0.03539
112,168,0.079974
112,169,0.844924
112,170,0.04289
112,171,0.062483
112,172,0.048831
112,173,0.030443
112,174,0.028885
112,175,0.02719
112,176,0.05393
112,177,0.076326
112,178,0.032223
112,179,0.03237
112,180,0.054632
112,181,0.015622
113,114,0.053523
113,115,0.041679
113,116,0.043493
113,117,0.757414
113,118,0.086544
113,119,0.046864
113,120,0.031244
113,121,0.056456
113,122,0.462954
113,123,0.378818
113,124,0.007739
113,125,0.008566
113,126,0.066066
113,127,0.01161
113,128,0.008374
113,129,0.1167
113,130,0.039768
113,131,0.01496
113,132,0.031267
113,133,0.031242
113,134,0.031244
113,135,0.031242
113,136,0.031242
113,137,0.034821
113,138,0.108584
113,139,0.066553
113,140,0.087279
113,141,0.105439
113,142,0.153551
113,143,0.182695
113,144,0.260056
113,145,0.100738
113,146,0.164115
113,147,0.063892
113,148,0.048383
113,149,0.066634
113,150,0.033245
113,151,0.049985
113,152,0.076897
113,153,0.022742
113,154,0.031243
113,155,0.015621
113,156,0.020264
113,157,0.113521
113,158,0.046866
113,159,0.062483
113,160,0.062486
113,161,0.046865
113,162,0.031241
113,163,0.046865
113,164,0.031243
113,165,0.078106
113,166,0.031242
113,167,0.031243
113,168,0.031242
113,169,0.187456
113,170,0.031243
113,171,0.07221
113,172,0.131263
113,173,0.070999
113,174,0.047492
113,175,0.050872
113,176,0.094041
113,177,0.037022
113,178,0.019417
113,179,0.030851
113,180,0.022274
113,181,0.046865
114,115,0.044679
114,116,0.030621
114,117,0.03124
114,118,0.01562
114,119,0.03126
114,120,0.031226
114,121,0.04688
114,122,0.031227
114,123,0.031242
114,124,0
114,125,0.015624
114,126,0
114,127,0.015622
114,128,0
114,129,0.058575
114,130,0.024641
114,131,0.03345
114,132,0.016638
114,133,0.034559
114,134,0.019527
114,135,0.038646
114,136,0.025371
114,137,0.100895
114,138,0.032913
114,139,0.103685
114,140,0.032589
114,141,0.029958
114,142,0.033309
114,143,0.035496
114,144,0.029939
114,145,0.017901
114,146,0.033686
114,147,0.052235
114,148,0.070944
114,149,0.031571
114,150,0.033606
114,151,0.026581
114,152,0.021642
114,153,0.018229
114,154,0.029791
114,155,0.003421
114,156,0.028047
114,157,0.04723
114,158,0.031242
114,159,0.031242
114,160,0.031244
114,161,0.031243
114,162,0.015621
114,163,0.015622
114,164,0.015621
114,165,0.031242
114,166,0.017234
114,167,0.026398
114,168,0.013621
114,169,0.046864
114,170,0.028008
114,171,0.01746
114,172,0.015475
114,173,0.018932
114,174,0.014457
114,175,0.015622
114,176,0.033332
114,177,0.015675
114,178,0.015608
114,179,0.015625
114,180,0.024633
114,181,0.005412
115,116,0.03114
115,117,0.024229
115,118,0.031247
115,119,0.015617
115,120,0.031247
115,121,0.015617
115,122,0.031244
115,123,0.01562
115,124,0.010301
115,125,0
115,126,0
115,127,0.015663
115,128,0
115,129,0.037026
115,130,0.029795
115,131,0.023339
115,132,0.025763
115,133,0.022377
115,134,0.011402
115,135,0.015621
115,136,0.031244
115,137,0.031244
115,138,0.015621
115,139,0.03124
115,140,0.015624
115,141,0.015623
115,142,0.015622
115,143,0.015621
115,144,0.031239
115,145,0.015623
115,146,0.031241
115,147,0.015623
115,148,0.01562
115,149,0.031246
115,150,0.015617
115,151,0.031244
115,152,0.01562
115,153,0.015623
115,154,0.01562
115,155,0.015622
115,156,0.015621
115,157,0.031243
115,158,0.031241
115,159,0.034952
115,160,0.032925
115,161,0.023481
115,162,0.017072
115,163,0.016646
115,164,0.011526
115,165,0.04987
115,166,0.017045
115,167,0.018445
115,168,0.016801
115,169,0.050479
115,170,0.030768
115,171,0.01651
115,172,0.016572
115,173,0.016771
115,174,0.016452
115,175,0.033332
115,176,0.066644
115,177,0.021951
115,178,0.016701
115,179,0.026856
115,180,0.019217
115,181,0.018078
116,117,0.021708
116,118,0.030757
116,119,0.026842
116,120,0.021635
116,121,0.023648
116,122,0.021798
116,123,0.015641
116,124,0.01616
116,125,0.005989
116,126,0.001995
116,127,0.011076
116,128,0.005988
116,129,0.028645
116,130,0.020519
116,131,0.028832
116,132,0.021095
116,133,0.018373
116,134,0.028541
116,135,0.024241
116,136,0.022796
116,137,0.015656
116,138,0.031245
116,139,0.025026
116,140,0.028539
116,141,0.016774
116,142,0.03358
116,143,0.033251
116,144,0.032017
116,145,0.020813
116,146,0.030268
116,147,0.032452
116,148,0.017692
116,149,0.01666
116,150,0.035977
116,151,0.030381
116,152,0.024649
116,153,0.027355
116,154,0.018934
116,155,0.003427
116,156,0.014296
116,157,0.064291
116,158,0.035614
116,159,0.031644
116,160,0.020331
116,161,0.033382
116,162,0.014953
116,163,0.016752
116,164,0.015921
116,165,0.048987
116,166,0.018135
116,167,0.019539
116,168,0.025957
116,169,0.053991
116,170,0.018847
116,171,0.007977
116,172,0.015643
116,173,0.031243
116,174,0.015621
116,175,0.015623
116,176,0.031242
116,177,0.031243
116,178,0.015622
116,179,0.012362
116,180,0.021569
116,181,0.011613
117,118,0.049741
117,119,0.033602
117,120,0.033069
117,121,0.05378
117,122,0.035015
117,123,0.037646
117,124,0.007966
117,125,0.006981
117,126,0.008497
117,127,0.007978
117,128,0.006503
117,129,0.031138
117,130,0.031242
117,131,0.015623
117,132,0.015623
117,133,0.03125
117,134,0.031234
117,135,0.031243
117,136,0.031243
117,137,0.031242
117,138,0.031242
117,139,0.015622
117,140,0.031244
117,141,0.031242
117,142,0.046617
117,143,0.028347
117,144,0.031261
117,145,0.031243
117,146,0.044159
117,147,0.04633
117,148,0.030345
117,149,0.035971
117,150,0.047341
117,151,0.037231
117,152,0.031055
117,153,0.032837
117,154,0.033222
117,155,0
117,156,0.033751
117,157,0.08291
117,158,0.041166
117,159,0.046961
117,160,0.042969
117,161,0.040797
117,162,0.029881
117,163,0.020767
117,164,0.018651
117,165,0.038252
117,166,0.031242
117,167,0.015623
117,168,0.015621
117,169,0.062486
117,170,0.015621
117,171,0.015621
117,172,0.015621
117,173,0.015623
117,174,0.031241
117,175,0.038145
117,176,0.027923
117,177,0.031135
117,178,0.015621
117,179,0.015622
117,180,0.01562
117,181,0.031243
118,119,0.031242
118,120,0.02876
118,121,0.031674
118,122,0.034412
118,123,0.052695
118,124,0.013933
118,125,0.016957
118,126,0
118,127,0.016595
118,128,0.016459
118,129,0.033423
118,130,0.033273
118,131,0.036278
118,132,0.032633
118,133,0.030975
118,134,0.050066
118,135,0.049813
118,136,0.038816
118,137,0.030552
118,138,0.036068
118,139,0.032449
118,140,0.04539
118,141,0.053977
118,142,0.049548
118,143,0.030847
118,144,0.028617
118,145,0.031243
118,146,0.01562
118,147,0.046864
118,148,0.025886
118,149,0.027926
118,150,0.031916
118,151,0.028921
118,152,0.027926
118,153,0.026927
118,154,0.029921
118,155,0.006981
118,156,0.02992
118,157,0.067818
118,158,0.039896
118,159,0.040889
118,160,0.038897
118,161,0.039909
118,162,0.018946
118,163,0.019936
118,164,0.020941
118,165,0.035929
118,166,0.02092
118,167,0.018948
118,168,0.019947
118,169,0.054852
118,170,0.018951
118,171,0.019946
118,172,0.018951
118,173,0.018947
118,174,0.019948
118,175,0.022946
118,176,0.082782
118,177,0.026917
118,178,0.030917
118,179,0.026944
118,180,0.019943
118,181,0.018944
119,120,0.027925
119,121,0.033911
119,122,0.034925
119,123,0.027906
119,124,0.008975
119,125,0.006982
119,126,0.007978
119,127,0.006983
119,128,0.006982
119,129,0.029919
119,130,0.022939
119,131,0.022938
119,132,0.017952
119,133,0.023937
119,134,0.027924
119,135,0.028924
119,136,0.031914
119,137,0.028923
119,138,0.031915
119,139,0.024933
119,140,0.032913
119,141,0.028922
119,142,0.031915
119,143,0.032912
119,144,0.027925
119,145,0.026928
119,146,0.02992
119,147,0.03391
119,148,0.031914
119,149,0.036906
119,150,0.035903
119,151,0.034938
119,152,0.031888
119,153,0.03192
119,154,0.026917
119,155,0.011014
119,156,0.031874
119,157,0.06283
119,158,0.033911
119,159,0.043888
119,160,0.043589
119,161,0.046278
119,162,0.018949
119,163,0.017952
119,164,0.016956
119,165,0.033909
119,166,0.016954
119,167,0.016955
119,168,0.019947
119,169,0.062832
119,170,0.01895
119,171,0.019945
119,172,0.020946
119,173,0.019944
119,174,0.018951
119,175,0.027937
119,176,0.037895
119,177,0.020943
119,178,0.02196
119,179,0.022926
119,180,0.020946
119,181,0.023935
120,121,0.037898
120,122,0.03391
120,123,0.025942
120,124,0.008969
120,125,0.007
120,126,0.007975
120,127,0.005947
120,128,0.009031
120,129,0.030862
120,130,0.023934
120,131,0.023938
120,132,0.022939
120,133,0.024316
120,134,0.0379
120,135,0.03291
120,136,0.032913
120,137,0.029919
120,138,0.034908
120,139,0.031916
120,140,0.02992
120,141,0.034309
120,142,0.044011
120,143,0.022706
120,144,0.038467
120,145,0.046816
120,146,0.04499
120,147,0.034366
120,148,0.0379
120,149,0.035589
120,150,0.027632
120,151,0.030609
120,152,0.029552
120,153,0.032103
120,154,0.025931
120,155,0.009974
120,156,0.02992
120,157,0.057844
120,158,0.032912
120,159,0.036571
120,160,0.033909
120,161,0.014961
120,162,0.033053
120,163,0.01567
120,164,0.017674
120,165,0.033989
120,166,0.020996
120,167,0.021945
120,168,0.021937
120,169,0.067818
120,170,0.017952
120,171,0.017952
120,172,0.018947
120,173,0.022942
120,174,0.021941
120,175,0.018947
120,176,0.031223
120,177,0.015621
120,178,0.0307
120,179,0.018948
120,180,0.019947
120,181,0.01895
121,122,0.031914
121,123,0.027926
121,124,0.007986
121,125,0.007971
121,126,0.00798
121,127,0.005982
121,128,0.006981
121,129,0.027926
121,130,0.026935
121,131,0.027919
121,132,0.034907
121,133,0.02593
121,134,0.034907
121,135,0.034925
121,136,0.033899
121,137,0.043875
121,138,0.034906
121,139,0.032925
121,140,0.026916
121,141,0.027924
121,142,0.028922
121,143,0.026929
121,144,0.028554
121,145,0.019095
121,146,0.031863
121,147,0.029352
121,148,0.0221
121,149,0.027826
121,150,0.036861
121,151,0.044523
121,152,0.037914
121,153,0.031167
121,154,0.03083
121,155,0.007156
121,156,0.028823
121,157,0.054317
121,158,0.031733
121,159,0.035612
121,160,0.033052
121,161,0.043534
121,162,0.01895
121,163,0.01743
121,164,0.012581
121,165,0.031133
121,166,0.015621
121,167,0.015624
121,168,0.015644
121,169,0.046839
121,170,0.031242
121,171,0
121,172,0.015622
121,173,0.015621
121,174,0.015623
121,175,0.031601
121,176,0.014203
121,177,0.034428
121,178,0.017305
121,179,0.016629
121,180,0.018098
121,181,0.016612
122,123,0.015236
122,124,0.019507
122,125,0
122,126,0
122,127,0.016069
122,128,0
122,129,0.03177
122,130,0.017225
122,131,0.033205
122,132,0.015472
122,133,0.033424
122,134,0.023502
122,135,0.054505
122,136,0.13962
122,137,0.092847
122,138,0.093756
122,139,0.057162
122,140,0.049867
122,141,0.064828
122,142,0.044344
122,143,0.042566
122,144,0.040892
122,145,0.033068
122,146,0.051806
122,147,0.043882
122,148,0.015481
122,149,0.033367
122,150,0.044595
122,151,0.031915
122,152,0.038895
122,153,0.031915
122,154,0.02992
122,155,0.011968
122,156,0.02898
122,157,0.085306
122,158,0.082878
122,159,0.050455
122,160,0.048392
122,161,0.036348
122,162,0.015778
122,163,0.016717
122,164,0.034131
122,165,0.032472
122,166,0.029193
122,167,0.03491
122,168,0.022929
122,169,0.05978
122,170,0.018949
122,171,0.018951
122,172,0.021939
122,173,0.021942
122,174,0.019663
122,175,0.015622
122,176,0.037883
122,177,0.024933
122,178,0.028923
122,179,0.038586
122,180,0.033752
122,181,0.01909
123,124,0.015608
123,125,0
123,126,0
123,127,0.021078
123,128,0.005983
123,129,0.031915
123,130,0.026002
123,131,0.023003
123,132,0.022851
123,133,0.016656
123,134,0.039523
123,135,0.010499
123,136,0.0338
123,137,0.016165
123,138,0.048069
123,139,0.022139
123,140,0.029768
123,141,0.036138
123,142,0.030467
123,143,0.016602
123,144,0.016713
123,145,0.033354
123,146,0.016604
123,147,0.033331
123,148,0.016668
123,149,0.033374
123,150,0.018013
123,151,0.027984
123,152,0.017951
123,153,0.01995
123,154,0.01795
123,155,0.00698
123,156,0.018951
123,157,0.047873
123,158,0.040822
123,159,0.034329
123,160,0.032731
123,161,0.033753
123,162,0
123,163,0.020554
123,164,0.018229
123,165,0.028804
123,166,0.01192
123,167,0.011886
123,168,0.00798
123,169,0.031331
123,170,0.015583
123,171,0
123,172,0.015623
123,173,0.015621
123,174,0.01562
123,175,0.015622
123,176,0.015621
123,177,0.015621
123,178,0
123,179,0.027702
123,180,0.011388
123,181,0.014638
124,125,0.001995
124,126,0.001995
124,127,0.001246
124,128,0.000997
124,129,0.006014
124,130,0.004986
124,131,0.005882
124,132,0.00601
124,133,0.007806
124,134,0.006684
124,135,0.005651
124,136,0.008491
124,137,0.007333
124,138,0.006786
124,139,0.004989
124,140,0.004985
124,141,0.007818
124,142,0.006834
124,143,0.0076
124,144,0.005531
124,145,0
124,146,0.011076
124,147,0.002767
124,148,0
124,149,0.016097
124,150,0
124,151,0
124,152,0.016709
124,153,0
124,154,0
124,155,0.014417
124,156,0.002233
124,157,0.019443
124,158,0.00887
124,159,0.009425
124,160,0.018681
124,161,0.013106
124,162,0
124,163,0.015192
124,164,0.003162
124,165,0.010997
124,166,0
124,167,0
124,168,0.015007
124,169,0.002491
124,170,0.015769
124,171,0
124,172,0
124,173,0.016898
124,174,0.001077
124,175,0
124,176,0.016387
124,177,0.002968
124,178,0
124,179,0
124,180,0.013578
124,181,0.003982
125,126,0.001995
125,127,0.001994
125,128,0.000998
125,129,0.008285
125,130,0.004973
125,131,0.004987
125,132,0.003206
125,133,0
125,134,0.015659
125,135,0.002803
125,136,0
125,137,0.014897
125,138,0
125,139,0
125,140,0.016686
125,141,0
125,142,0.015222
125,143,0.006426
125,144,0.004992
125,145,0.00598
125,146,0.002379
125,147,0
125,148,0.016116
125,149,0.005779
125,150,0.004987
125,151,0.007198
125,152,0.005985
125,153,0.010159
125,154,0
125,155,0
125,156,0
125,157,0.022387
125,158,0.011651
125,159,0
125,160,0.015696
125,161,0
125,162,0
125,163,0
125,164,0.016691
125,165,0
125,166,0.016249
125,167,0
125,168,0
125,169,0.017278
125,170,0
125,171,0
125,172,0.013707
125,173,0.00117
125,174,0
125,175,0
125,176,0.019633
125,177,0.0022
125,178,0
125,179,0.009491
125,180,0.002096
125,181,0
126,127,0
126,128,0
126,129,0.015625
126,130,0.006924
126,131,0
126,132,0.013341
126,133,0.003986
126,134,0.006396
126,135,0.005983
126,136,0.005985
126,137,0.005982
126,138,0.005984
126,139,0.004987
126,140,0.00399
126,141,0.00165
126,142,0
126,143,0.015006
126,144,0
126,145,0
126,146,0.015635
126,147,0
126,148,0.015614
126,149,0
126,150,0.015621
126,151,0
126,152,0
126,153,0
126,154,0.015621
126,155,0
126,156,0
126,157,0.015622
126,158,0
126,159,0.015622
126,160,0
126,161,0.01562
126,162,0
126,163,0
126,164,0
126,165,0.015623
126,166,0
126,167,0
126,168,0
126,169,0.01562
126,170,0
126,171,0.015621
126,172,0
126,173,0
126,174,0
126,175,0
126,176,0.015622
126,177,0
126,178,0
126,179,0.015621
126,180,0
126,181,0
127,128,0
127,129,0
127,130,0.015622
127,131,0
127,132,0
127,133,0
127,134,0.015621
127,135,0
127,136,0
127,137,0.015621
127,138,0
127,139,0
127,140,0.015621
127,141,0
127,142,0
127,143,0.015659
127,144,0
127,145,0
127,146,0.015584
127,147,0
127,148,0
127,149,0.01562
127,150,0
127,151,0
127,152,0.015657
127,153,0
127,154,0
127,155,0
127,156,0
127,157,0.015626
127,158,0
127,159,0.015618
127,160,0
127,161,0
127,162,0.015625
127,163,0
127,164,0
127,165,0
127,166,0.015582
127,167,0
127,168,0
127,169,0.015621
127,170,0
127,171,0
127,172,0
127,173,0
127,174,0.015624
127,175,0
127,176,0
127,177,0
127,178,0.015619
127,179,0
127,180,0
127,181,0
128,129,0.01566
128,130,0
128,131,0.015623
128,132,0
128,133,0
128,134,0.015581
128,135,0
128,136,0
128,137,0.015624
128,138,0
128,139,0
128,140,0
128,141,0.01562
128,142,0
128,143,0
128,144,0.015621
128,145,0
128,146,0
128,147,0.015656
128,148,0
128,149,0.015627
128,150,0
128,151,0.015579
128,152,0
128,153,0
128,154,0.015663
128,155,0
128,156,0
128,157,0
128,158,0.015618
128,159,0
128,160,0.01562
128,161,0
128,162,0
128,163,0
128,164,0
128,165,0.015622
128,166,0.013789
128,167,0.002992
128,168,0.002992
128,169,0.008816
128,170,0.002992
128,171,0.002992
128,172,0.002992
128,173,0.002992
128,174,0.002601
128,175,0
128,176,0
128,177,0
128,178,0.015544
128,179,0
128,180,0
128,181,0
129,130,0.015662
129,131,0.031242
129,132,0.027498
129,133,0.023169
129,134,0.053684
